date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_result,home_points,away_result,away_points,home_xg,away_xg,age_home,age_away,min_home,min_away,crdY_home,crdY_away,crdR_home,crdR_away,MatchURL
2005-06-26,Mexico,Argentina,1,1,Confederations Cup,Hanover,Germany,TRUE,D,1,D,1,NA,NA,26.428571428571427,25.142857142857142,92.07142857142857,92.07142857142858,5,2,1,1,https://fbref.com/en/matches/ebfdbece/Mexico-Argentina-June-26-2005-FIFA-Confederations-Cup
2005-06-29,Brazil,Argentina,4,1,Confederations Cup,Frankfurt am Main,Germany,TRUE,W,3,L,0,NA,NA,26.428571428571427,25.5,70.71428571428571,70.71428571428571,1,4,0,0,https://fbref.com/en/matches/fc9a7dba/Brazil-Argentina-June-29-2005-FIFA-Confederations-Cup
2005-06-29,Germany,Mexico,4,3,Confederations Cup,Leipzig,Germany,FALSE,W,3,L,0,NA,NA,24.785714285714285,26.071428571428573,89.5,94.28571428571429,2,3,1,0,https://fbref.com/en/matches/70270359/Germany-Mexico-June-29-2005-FIFA-Confederations-Cup
2006-06-09,Germany,Costa Rica,4,2,FIFA World Cup,Munich,Germany,FALSE,W,3,L,0,NA,NA,26.357142857142858,27.857142857142858,70.71428571428571,70.71428571428571,0,1,0,0,https://fbref.com/en/matches/7fe41ec1/Germany-Costa-Rica-June-9-2006-World-Cup
2006-06-09,Poland,Ecuador,0,2,FIFA World Cup,Gelsenkirchen,Germany,TRUE,L,0,W,3,NA,NA,27.928571428571427,27.357142857142858,70.71428571428571,70.71428571428571,1,2,0,0,https://fbref.com/en/matches/1af35ec7/Poland-Ecuador-June-9-2006-World-Cup
2006-06-10,England,Paraguay,1,0,FIFA World Cup,Frankfurt am Main,Germany,TRUE,W,3,L,0,NA,NA,26.076923076923077,28.071428571428573,76.15384615384616,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/6a17770a/England-Paraguay-June-10-2006-World-Cup
2006-06-11,Angola,Portugal,0,1,FIFA World Cup,Cologne,Germany,TRUE,L,0,W,3,NA,NA,26.357142857142858,28,70.71428571428572,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/4eee7978/Angola-Portugal-June-11-2006-World-Cup
2006-06-12,Australia,Japan,3,1,FIFA World Cup,Kaiserslautern,Germany,TRUE,W,3,L,0,NA,NA,27.5,27.285714285714285,70.71428571428571,70.71428571428571,4,3,0,0,https://fbref.com/en/matches/df5a98f2/Australia-Japan-June-12-2006-World-Cup
2006-06-12,Italy,Ghana,2,0,FIFA World Cup,Hanover,Germany,TRUE,W,3,L,0,NA,NA,27.571428571428573,24.571428571428573,70.71428571428572,70.71428571428572,3,2,0,0,https://fbref.com/en/matches/8433fb61/Italy-Ghana-June-12-2006-World-Cup
2006-06-12,United States,Czech Republic,0,3,FIFA World Cup,Gelsenkirchen,Germany,TRUE,L,0,W,3,NA,NA,28.214285714285715,28.642857142857142,70.71428571428571,70.71428571428572,2,4,0,0,https://fbref.com/en/matches/31eb4ffe/United-States-Czech-Republic-June-12-2006-World-Cup
2006-06-13,Brazil,Croatia,1,0,FIFA World Cup,Berlin,Germany,TRUE,W,3,L,0,NA,NA,28.5,27.53846153846154,82.5,76.15384615384616,1,3,0,0,https://fbref.com/en/matches/317e915d/Brazil-Croatia-June-13-2006-World-Cup
2006-06-13,France,Switzerland,0,0,FIFA World Cup,Stuttgart,Germany,TRUE,D,1,D,1,NA,NA,29.846153846153847,25.428571428571427,76.15384615384616,70.71428571428571,3,5,0,0,https://fbref.com/en/matches/ab861e62/France-Switzerland-June-13-2006-World-Cup
2006-06-14,Germany,Poland,1,0,FIFA World Cup,Dortmund,Germany,FALSE,W,3,L,0,NA,NA,26.571428571428573,27.571428571428573,70.71428571428571,69.57142857142857,3,4,0,1,https://fbref.com/en/matches/d6f3ebac/Germany-Poland-June-14-2006-World-Cup
2006-06-14,Spain,Ukraine,4,0,FIFA World Cup,Leipzig,Germany,TRUE,W,3,L,0,NA,NA,25.214285714285715,27.928571428571427,70.71428571428571,67.57142857142857,0,2,0,1,https://fbref.com/en/matches/614ddbea/Spain-Ukraine-June-14-2006-World-Cup
2006-06-14,Tunisia,Saudi Arabia,2,2,FIFA World Cup,Munich,Germany,TRUE,D,1,D,1,NA,NA,28.142857142857142,26.142857142857142,70.71428571428572,70.71428571428571,4,0,0,0,https://fbref.com/en/matches/8f195332/Tunisia-Saudi-Arabia-June-14-2006-World-Cup
2006-06-15,Ecuador,Costa Rica,3,0,FIFA World Cup,Hamburg,Germany,TRUE,W,3,L,0,NA,NA,27.357142857142858,28.428571428571427,70.71428571428571,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/82b16d6b/Ecuador-Costa-Rica-June-15-2006-World-Cup
2006-06-15,Sweden,Paraguay,1,0,FIFA World Cup,Berlin,Germany,TRUE,W,3,L,0,NA,NA,28.428571428571427,26.857142857142858,70.71428571428572,70.71428571428572,3,5,0,0,https://fbref.com/en/matches/8d2b6448/Sweden-Paraguay-June-15-2006-World-Cup
2006-06-16,Mexico,Angola,0,0,FIFA World Cup,Hanover,Germany,TRUE,D,1,D,1,NA,NA,27.928571428571427,26.5,70.71428571428572,69.85714285714286,1,5,0,1,https://fbref.com/en/matches/d1b0fb9c/Mexico-Angola-June-16-2006-World-Cup
2006-06-17,Czech Republic,Ghana,0,2,FIFA World Cup,Cologne,Germany,TRUE,L,0,W,3,NA,NA,28.357142857142858,24.214285714285715,68.85714285714286,70.71428571428571,1,6,1,0,https://fbref.com/en/matches/a6b37a7c/Czech-Republic-Ghana-June-17-2006-World-Cup
2006-06-17,Italy,United States,1,1,FIFA World Cup,Kaiserslautern,Germany,TRUE,D,1,D,1,NA,NA,27.666666666666668,27.923076923076923,65.8,69.23076923076923,2,2,1,2,https://fbref.com/en/matches/62132b8d/Italy-United-States-June-17-2006-World-Cup
2006-06-18,Brazil,Australia,2,0,FIFA World Cup,Munich,Germany,TRUE,W,3,L,0,NA,NA,28.071428571428573,28.357142857142858,70.71428571428571,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/dff8c6ec/Brazil-Australia-June-18-2006-World-Cup
2006-06-18,Japan,Croatia,0,0,FIFA World Cup,Nuremberg,Germany,TRUE,D,1,D,1,NA,NA,27.642857142857142,27.071428571428573,70.71428571428572,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/c7e58d3e/Japan-Croatia-June-18-2006-World-Cup
2006-06-19,Saudi Arabia,Ukraine,0,4,FIFA World Cup,Hamburg,Germany,TRUE,L,0,W,3,NA,NA,27.142857142857142,27.071428571428573,70.71428571428571,70.71428571428571,3,3,0,0,https://fbref.com/en/matches/5d136a0f/Saudi-Arabia-Ukraine-June-19-2006-World-Cup
2006-06-19,Spain,Tunisia,3,1,FIFA World Cup,Stuttgart,Germany,TRUE,W,3,L,0,NA,NA,24.928571428571427,27.857142857142858,70.71428571428571,70.71428571428571,2,6,0,0,https://fbref.com/en/matches/d9f12958/Spain-Tunisia-June-19-2006-World-Cup
2006-06-19,Togo,Switzerland,0,2,FIFA World Cup,Dortmund,Germany,TRUE,L,0,W,3,NA,NA,25.142857142857142,26.785714285714285,70.71428571428571,70.71428571428572,3,0,0,0,https://fbref.com/en/matches/6b17478f/Togo-Switzerland-June-19-2006-World-Cup
2006-06-20,Costa Rica,Poland,1,2,FIFA World Cup,Hanover,Germany,TRUE,L,0,W,3,NA,NA,27.714285714285715,27.928571428571427,70.71428571428571,70.71428571428572,5,5,0,0,https://fbref.com/en/matches/d07203b2/Costa-Rica-Poland-June-20-2006-World-Cup
2006-06-20,Sweden,England,2,2,FIFA World Cup,Cologne,Germany,TRUE,D,1,D,1,NA,NA,28.714285714285715,26.214285714285715,70.71428571428571,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/78a3e10b/Sweden-England-June-20-2006-World-Cup
2006-06-21,Netherlands,Argentina,0,0,FIFA World Cup,Frankfurt am Main,Germany,TRUE,D,1,D,1,NA,NA,26.428571428571427,26,70.71428571428571,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/32c8220f/Netherlands-Argentina-June-21-2006-World-Cup
2006-06-21,Portugal,Mexico,2,1,FIFA World Cup,Gelsenkirchen,Germany,TRUE,W,3,L,0,NA,NA,27.642857142857142,26.785714285714285,70.71428571428571,68.57142857142857,4,5,0,1,https://fbref.com/en/matches/01a1c584/Portugal-Mexico-June-21-2006-World-Cup
2006-06-22,Croatia,Australia,2,2,FIFA World Cup,Stuttgart,Germany,TRUE,D,1,D,1,NA,NA,26.857142857142858,27.714285714285715,70.28571428571429,70.42857142857143,7,2,2,1,https://fbref.com/en/matches/e9c48b0d/Croatia-Australia-June-22-2006-World-Cup
2006-06-22,Czech Republic,Italy,0,2,FIFA World Cup,Hamburg,Germany,TRUE,L,0,W,3,NA,NA,27.142857142857142,28.785714285714285,67.42857142857143,70.71428571428571,2,1,1,0,https://fbref.com/en/matches/c97adeec/Czech-Republic-Italy-June-22-2006-World-Cup
2006-06-22,Ghana,United States,2,1,FIFA World Cup,Nuremberg,Germany,TRUE,W,3,L,0,NA,NA,24.785714285714285,27.571428571428573,70.71428571428571,70.71428571428571,4,1,0,0,https://fbref.com/en/matches/9b66ce45/Ghana-United-States-June-22-2006-World-Cup
2006-06-22,Japan,Brazil,1,4,FIFA World Cup,Dortmund,Germany,TRUE,L,0,W,3,NA,NA,26.928571428571427,28.357142857142858,70.71428571428572,70.71428571428572,1,1,0,0,https://fbref.com/en/matches/65dfb38a/Japan-Brazil-June-22-2006-World-Cup
2006-06-23,Saudi Arabia,Spain,0,1,FIFA World Cup,Kaiserslautern,Germany,TRUE,L,0,W,3,NA,NA,27.071428571428573,25.714285714285715,70.71428571428571,70.71428571428571,2,3,0,0,https://fbref.com/en/matches/3bf5b928/Saudi-Arabia-Spain-June-23-2006-World-Cup
2006-06-23,Togo,France,0,2,FIFA World Cup,Cologne,Germany,TRUE,L,0,W,3,NA,NA,25.692307692307693,28.785714285714285,76.15384615384616,70.71428571428571,3,1,0,0,https://fbref.com/en/matches/7cfbc65c/Togo-France-June-23-2006-World-Cup
2006-06-23,Ukraine,Tunisia,1,0,FIFA World Cup,Berlin,Germany,TRUE,W,3,L,0,NA,NA,27.285714285714285,27.857142857142858,70.71428571428571,67.42857142857143,4,4,0,1,https://fbref.com/en/matches/99db50b0/Ukraine-Tunisia-June-23-2006-World-Cup
2006-06-24,Argentina,Mexico,2,1,FIFA World Cup,Leipzig,Germany,TRUE,W,3,L,0,NA,NA,26.642857142857142,27.071428571428573,94.28571428571428,94.28571428571429,2,4,0,0,https://fbref.com/en/matches/01d640b3/Argentina-Mexico-June-24-2006-World-Cup
2006-06-24,Germany,Sweden,2,0,FIFA World Cup,Munich,Germany,FALSE,W,3,L,0,NA,NA,26.857142857142858,28.714285714285715,70.71428571428571,66.71428571428571,1,4,0,1,https://fbref.com/en/matches/164afdc4/Germany-Sweden-June-24-2006-World-Cup
2006-06-25,England,Ecuador,1,0,FIFA World Cup,Stuttgart,Germany,TRUE,W,3,L,0,NA,NA,24.928571428571427,27.615384615384617,70.71428571428571,76.15384615384616,3,3,0,0,https://fbref.com/en/matches/d8e904b8/England-Ecuador-June-25-2006-World-Cup
2006-06-25,Portugal,Netherlands,1,0,FIFA World Cup,Nuremberg,Germany,TRUE,W,3,L,0,NA,NA,28.357142857142858,26.714285714285715,66.5,68.64285714285714,9,7,2,2,https://fbref.com/en/matches/ea68f64a/Portugal-Netherlands-June-25-2006-World-Cup
2006-06-26,Italy,Australia,1,0,FIFA World Cup,Kaiserslautern,Germany,TRUE,W,3,L,0,NA,NA,28.214285714285715,27.916666666666668,67.78571428571429,82.5,3,3,1,0,https://fbref.com/en/matches/30545a1e/Italy-Australia-June-26-2006-World-Cup
2006-06-26,Switzerland,Ukraine,0,0,FIFA World Cup,Cologne,Germany,TRUE,D,1,D,1,NA,NA,26.857142857142858,27.642857142857142,94.28571428571429,94.28571428571429,1,0,0,0,https://fbref.com/en/matches/902dc733/Switzerland-Ukraine-June-26-2006-World-Cup
2006-06-27,Brazil,Ghana,3,0,FIFA World Cup,Dortmund,Germany,TRUE,W,3,L,0,NA,NA,29.285714285714285,24.153846153846153,70.71428571428572,76.15384615384616,2,5,0,0,https://fbref.com/en/matches/39be6a74/Brazil-Ghana-June-27-2006-World-Cup
2006-06-27,Spain,France,1,3,FIFA World Cup,Hanover,Germany,TRUE,L,0,W,3,NA,NA,25.071428571428573,29.46153846153846,70.71428571428571,76.15384615384616,1,3,0,0,https://fbref.com/en/matches/adc1ba14/Spain-France-June-27-2006-World-Cup
2006-06-30,Germany,Argentina,1,1,FIFA World Cup,Berlin,Germany,FALSE,D,1,D,1,NA,NA,26.571428571428573,27.5,94.28571428571428,94.28571428571428,3,4,0,0,https://fbref.com/en/matches/0fa993fe/Germany-Argentina-June-30-2006-World-Cup
2006-06-30,Italy,Ukraine,3,0,FIFA World Cup,Hamburg,Germany,TRUE,W,3,L,0,NA,NA,28.142857142857142,27.142857142857142,70.71428571428571,70.71428571428571,0,3,0,0,https://fbref.com/en/matches/33852757/Italy-Ukraine-June-30-2006-World-Cup
2006-07-01,Brazil,France,0,1,FIFA World Cup,Frankfurt am Main,Germany,TRUE,L,0,W,3,NA,NA,28.428571428571427,29.357142857142858,70.71428571428571,70.71428571428571,4,3,0,0,https://fbref.com/en/matches/22faeb2b/Brazil-France-July-1-2006-World-Cup
2006-07-01,England,Portugal,0,0,FIFA World Cup,Gelsenkirchen,Germany,TRUE,D,1,D,1,NA,NA,25.714285714285715,27.428571428571427,90.07142857142858,94.28571428571429,2,2,1,0,https://fbref.com/en/matches/356af806/England-Portugal-July-1-2006-World-Cup
2006-07-04,Germany,Italy,0,2,FIFA World Cup,Dortmund,Germany,FALSE,L,0,W,3,NA,NA,26.357142857142858,28.5,94.28571428571429,94.28571428571429,2,1,0,0,https://fbref.com/en/matches/14c26310/Germany-Italy-July-4-2006-World-Cup
2006-07-05,Portugal,France,0,1,FIFA World Cup,Munich,Germany,TRUE,L,0,W,3,NA,NA,28.071428571428573,29.357142857142858,70.71428571428572,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/a9dc2624/Portugal-France-July-5-2006-World-Cup
2006-07-08,Germany,Portugal,3,1,FIFA World Cup,Stuttgart,Germany,FALSE,W,3,L,0,NA,NA,26.571428571428573,28.571428571428573,70.71428571428571,70.71428571428572,2,3,0,0,https://fbref.com/en/matches/56bab3b8/Germany-Portugal-July-8-2006-World-Cup
2006-07-09,Italy,France,1,1,FIFA World Cup,Berlin,Germany,TRUE,D,1,D,1,NA,NA,28.428571428571427,29.285714285714285,94.28571428571429,93.5,1,3,0,1,https://fbref.com/en/matches/60cb7adc/Italy-France-July-9-2006-World-Cup
2008-06-12,Croatia,Germany,2,1,UEFA Euro,Klagenfurt,Austria,TRUE,W,3,L,0,NA,NA,26.928571428571427,26.5,70.71428571428571,70.64285714285714,4,2,0,1,https://fbref.com/en/matches/04c62d77/Croatia-Germany-June-12-2008-European-Championship
2008-06-13,Netherlands,France,4,1,UEFA Euro,Berne,Switzerland,TRUE,W,3,L,0,NA,NA,28,29.23076923076923,70.71428571428571,76.15384615384616,1,2,0,0,https://fbref.com/en/matches/f4b01527/Netherlands-France-June-13-2008-European-Championship
2008-06-16,Poland,Croatia,0,1,UEFA Euro,Klagenfurt,Austria,TRUE,L,0,W,3,NA,NA,26.714285714285715,25.785714285714285,70.71428571428571,70.71428571428571,2,2,0,0,https://fbref.com/en/matches/9891baf6/Poland-Croatia-June-16-2008-European-Championship
2008-06-17,France,Italy,0,2,UEFA Euro,Zürich,Switzerland,TRUE,L,0,W,3,NA,NA,27.428571428571427,28.785714285714285,65.92857142857143,70.71428571428571,4,3,1,0,https://fbref.com/en/matches/3c4c5ad9/France-Italy-June-17-2008-European-Championship
2009-06-14,New Zealand,Spain,0,5,Confederations Cup,Rustenburg,South Africa,TRUE,L,0,W,3,NA,NA,26.5,26.142857142857142,70.71428571428571,70.71428571428571,0,0,0,0,https://fbref.com/en/matches/743b35d9/New-Zealand-Spain-June-14-2009-FIFA-Confederations-Cup
2009-06-14,South Africa,Iraq,0,0,Confederations Cup,Johannesburg,South Africa,FALSE,D,1,D,1,NA,NA,26.23076923076923,24,76.15384615384616,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/229a6bd7/South-Africa-Iraq-June-14-2009-FIFA-Confederations-Cup
2009-06-15,Brazil,Egypt,4,3,Confederations Cup,Bloemfontein,South Africa,TRUE,W,3,L,0,NA,NA,26.928571428571427,28.384615384615383,70.71428571428571,76,0,1,0,1,https://fbref.com/en/matches/e9bedf45/Brazil-Egypt-June-15-2009-FIFA-Confederations-Cup
2009-06-15,United States,Italy,1,3,Confederations Cup,Pretoria,South Africa,TRUE,L,0,W,3,NA,NA,24.857142857142858,28.642857142857142,66.57142857142857,70.71428571428571,1,2,1,0,https://fbref.com/en/matches/c333a14e/United-States-Italy-June-15-2009-FIFA-Confederations-Cup
2009-06-17,South Africa,New Zealand,2,0,Confederations Cup,Rustenburg,South Africa,FALSE,W,3,L,0,NA,NA,25.923076923076923,26.928571428571427,76.15384615384616,70.71428571428572,1,4,0,0,https://fbref.com/en/matches/e55bb1c9/South-Africa-New-Zealand-June-17-2009-FIFA-Confederations-Cup
2009-06-17,Spain,Iraq,1,0,Confederations Cup,Bloemfontein,South Africa,TRUE,W,3,L,0,NA,NA,25.5,23.214285714285715,70.71428571428571,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/ed52fc77/Spain-Iraq-June-17-2009-FIFA-Confederations-Cup
2009-06-18,Egypt,Italy,1,0,Confederations Cup,Johannesburg,South Africa,TRUE,W,3,L,0,NA,NA,28.642857142857142,28.357142857142858,70.71428571428572,70.71428571428571,3,0,0,0,https://fbref.com/en/matches/a353a486/Egypt-Italy-June-18-2009-FIFA-Confederations-Cup
2009-06-18,United States,Brazil,0,3,Confederations Cup,Pretoria,South Africa,TRUE,L,0,W,3,NA,NA,25.153846153846153,26.785714285714285,73.53846153846153,70.71428571428572,1,0,1,0,https://fbref.com/en/matches/0bd7738f/United-States-Brazil-June-18-2009-FIFA-Confederations-Cup
2009-06-20,Iraq,New Zealand,0,0,Confederations Cup,Johannesburg,South Africa,TRUE,D,1,D,1,NA,NA,24,27,70.71428571428571,70.71428571428571,0,2,0,0,https://fbref.com/en/matches/65672638/Iraq-New-Zealand-June-20-2009-FIFA-Confederations-Cup
2009-06-21,Egypt,United States,0,3,Confederations Cup,Rustenburg,South Africa,TRUE,L,0,W,3,NA,NA,27.785714285714285,24.53846153846154,70.71428571428571,76.15384615384616,1,2,0,0,https://fbref.com/en/matches/65f4bb1c/Egypt-United-States-June-21-2009-FIFA-Confederations-Cup
2009-06-21,Italy,Brazil,0,3,Confederations Cup,Pretoria,South Africa,TRUE,L,0,W,3,NA,NA,28.142857142857142,27.785714285714285,70.71428571428571,70.71428571428571,2,0,0,0,https://fbref.com/en/matches/64b538a3/Italy-Brazil-June-21-2009-FIFA-Confederations-Cup
2009-06-24,Spain,United States,0,2,Confederations Cup,Bloemfontein,South Africa,TRUE,L,0,W,3,NA,NA,25.923076923076923,25.357142857142858,76.15384615384616,70.42857142857143,2,2,0,1,https://fbref.com/en/matches/56dd2679/Spain-United-States-June-24-2009-FIFA-Confederations-Cup
2009-06-28,United States,Brazil,2,3,Confederations Cup,Johannesburg,South Africa,TRUE,L,0,W,3,NA,NA,25.571428571428573,27.307692307692307,70.71428571428571,76.15384615384616,1,3,0,0,https://fbref.com/en/matches/b4ed02a6/United-States-Brazil-June-28-2009-FIFA-Confederations-Cup
2010-06-11,South Africa,Mexico,1,1,FIFA World Cup,Johannesburg,South Africa,FALSE,D,1,D,1,NA,NA,25.76923076923077,27.857142857142858,76.15384615384616,70.71428571428572,2,2,0,0,https://fbref.com/en/matches/8746b4ed/South-Africa-Mexico-June-11-2010-World-Cup
2010-06-11,Uruguay,France,0,0,FIFA World Cup,Cape Town,South Africa,TRUE,D,1,D,1,NA,NA,26.857142857142858,27.642857142857142,70,70.71428571428571,4,3,1,0,https://fbref.com/en/matches/95ff6ee4/Uruguay-France-June-11-2010-World-Cup
2010-06-12,Argentina,Nigeria,1,0,FIFA World Cup,Johannesburg,South Africa,TRUE,W,3,L,0,NA,NA,27.428571428571427,25.785714285714285,70.71428571428571,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/bbf5aa8a/Argentina-Nigeria-June-12-2010-World-Cup
2010-06-12,England,United States,1,1,FIFA World Cup,Rustenburg,South Africa,TRUE,D,1,D,1,NA,NA,28.214285714285715,27.076923076923077,70.71428571428571,76.15384615384616,2,3,0,0,https://fbref.com/en/matches/8342135f/England-United-States-June-12-2010-World-Cup
2010-06-13,Algeria,Slovenia,0,1,FIFA World Cup,Polokwane,South Africa,TRUE,L,0,W,3,NA,NA,26.46153846153846,26.642857142857142,76.15384615384616,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/60a0db2e/Algeria-Slovenia-June-13-2010-World-Cup
2010-06-13,Germany,Australia,4,0,FIFA World Cup,Durban,South Africa,TRUE,W,3,L,0,NA,NA,24.785714285714285,29.357142857142858,70.71428571428572,68.21428571428571,1,3,0,1,https://fbref.com/en/matches/5290d03a/Germany-Australia-June-13-2010-World-Cup
2010-06-13,Serbia,Ghana,0,1,FIFA World Cup,Pretoria,South Africa,TRUE,L,0,W,3,NA,NA,26.642857142857142,24.785714285714285,69.5,70.71428571428571,3,2,1,0,https://fbref.com/en/matches/a18697ef/Serbia-Ghana-June-13-2010-World-Cup
2010-06-14,Italy,Paraguay,1,1,FIFA World Cup,Cape Town,South Africa,TRUE,D,1,D,1,NA,NA,28.5,28.357142857142858,70.71428571428571,70.71428571428572,1,1,0,0,https://fbref.com/en/matches/d58bac17/Italy-Paraguay-June-14-2010-World-Cup
2010-06-14,Japan,Cameroon,1,0,FIFA World Cup,Bloemfontein,South Africa,TRUE,W,3,L,0,NA,NA,27.428571428571427,26.071428571428573,70.71428571428571,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/c397cc01/Japan-Cameroon-June-14-2010-World-Cup
2010-06-14,Netherlands,Denmark,2,0,FIFA World Cup,Johannesburg,South Africa,TRUE,W,3,L,0,NA,NA,27.142857142857142,26.928571428571427,70.71428571428571,70.71428571428572,2,1,0,0,https://fbref.com/en/matches/7109074a/Netherlands-Denmark-June-14-2010-World-Cup
2010-06-15,New Zealand,Slovakia,1,1,FIFA World Cup,Rustenburg,South Africa,TRUE,D,1,D,1,NA,NA,27.692307692307693,25.642857142857142,76.15384615384616,70.78571428571429,2,1,0,0,https://fbref.com/en/matches/6aded3f2/New-Zealand-Slovakia-June-15-2010-World-Cup
2010-06-16,Honduras,Chile,0,1,FIFA World Cup,Nelspruit,South Africa,TRUE,L,0,W,3,NA,NA,27.714285714285715,24.928571428571427,70.71428571428572,70.71428571428571,1,2,0,0,https://fbref.com/en/matches/1e13a414/Honduras-Chile-June-16-2010-World-Cup
2010-06-16,South Africa,Uruguay,0,3,FIFA World Cup,Pretoria,South Africa,FALSE,L,0,W,3,NA,NA,26.384615384615383,25.785714285714285,76.15384615384616,70.71428571428571,3,0,0,0,https://fbref.com/en/matches/1f5e149c/South-Africa-Uruguay-June-16-2010-World-Cup
2010-06-16,Spain,Switzerland,0,1,FIFA World Cup,Durban,South Africa,TRUE,L,0,W,3,NA,NA,26.357142857142858,27.357142857142858,70.71428571428571,70.71428571428571,0,4,0,0,https://fbref.com/en/matches/ee27f2d6/Spain-Switzerland-June-16-2010-World-Cup
2010-06-17,France,Mexico,0,2,FIFA World Cup,Polokwane,South Africa,TRUE,L,0,W,3,NA,NA,27.53846153846154,27.642857142857142,76.15384615384616,70.71428571428571,2,4,0,0,https://fbref.com/en/matches/54143638/France-Mexico-June-17-2010-World-Cup
2010-06-17,Greece,Nigeria,2,1,FIFA World Cup,Bloemfontein,South Africa,TRUE,W,3,L,0,NA,NA,26.846153846153847,26.071428571428573,76.15384615384616,70.71428571428572,3,1,0,0,https://fbref.com/en/matches/63434e3e/Greece-Nigeria-June-17-2010-World-Cup
2010-06-18,England,Algeria,0,0,FIFA World Cup,Cape Town,South Africa,TRUE,D,1,D,1,NA,NA,29.071428571428573,25.142857142857142,70.71428571428571,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/4201c168/England-Algeria-June-18-2010-World-Cup
2010-06-18,Germany,Serbia,0,1,FIFA World Cup,Port Elizabeth,South Africa,TRUE,L,0,W,3,NA,NA,24.785714285714285,25.5,66.85714285714286,70.71428571428571,5,4,1,0,https://fbref.com/en/matches/d3771d0e/Germany-Serbia-June-18-2010-World-Cup
